FIPS,insurance,cancer,UrbanIntense,NoInternet,UNEMP,singleparent,LimEnglish,Housing_T,NDVI,VacantH,asthma,X,Y
37051,19.8,6.3,0.015,0.15,0.8949,0.9096,0.6905,0.8567,0.521147761,0.147,9.9,-78.82756077,35.04861194
37053,16.3,6.6,0.002,0.143,0.3838,0.5412,0.227,0.0579,0.355208,0.348,9.5,-75.9369492,36.36729948
37055,15.5,6.6,0.004,0.099,0.449,0.1936,0.774,0.1885,0.015221277,0.553,8.9,-75.68523331,35.66493669
37057,19.7,6.6,0.008,0.202,0.7583,0.5234,0.7631,0.5024,0.724685,0.119,10,-80.21274878,35.79335249
37059,17.6,6.5,0.004,0.161,0.5006,0.3123,0.7966,0.3356,0.759671429,0.139,9.6,-80.54446365,35.92911087
37061,28,6.2,0.001,0.347,0.8949,0.6702,0.9516,0.767,0.041681928,0.158,10.9,-77.93302775,34.93653484
37063,17.7,6.2,0.023,0.113,0.449,0.83,0.9347,0.9019,0.64465,0.075,9.4,-78.87659269,36.03602992
37065,24.2,6.1,0.003,0.348,0.8232,0.9879,0.5791,0.9089,0.630596078,0.143,11.7,-77.59705889,35.91288067
37067,18.8,6.3,0.024,0.176,0.6545,0.7771,0.8494,0.7835,0.6998225,0.102,9.7,-80.25630002,36.13061955
37069,20,6.3,0.002,0.205,0.5006,0.5053,0.7491,0.6052,0.695262745,0.116,10.1,-78.28569658,36.08277335
37071,19.3,6.4,0.015,0.19,0.6968,0.7112,0.631,0.5661,0.716154286,0.112,10,-81.18024163,35.29434895
37073,18.7,6.3,0,0.26,0.7092,0.2537,0.0707,0.1372,0.670213514,0.161,10.1,-76.70052665,36.44494357
37075,20.2,6.6,0.001,0.439,0.7232,0.0175,0.4187,0.3321,0.519443333,0.454,10.5,-83.8335818,35.35017195
37077,20.1,6.3,0.002,0.218,0.6032,0.8809,0.6905,0.517,0.707485,0.126,10,-78.65271943,36.30406983
37079,26.6,6.1,0.001,0.231,0.9287,0.9277,0.9172,0.9793,0.366089655,0.127,10.5,-77.67576267,35.48499572
37081,18.4,6.4,0.03,0.18,0.5854,0.8462,0.8325,0.7619,0.67496,0.106,9.7,-79.78890427,36.07947173
37083,24.1,6.1,0.002,0.358,0.8803,0.9277,0.3582,0.8918,0.667489041,0.185,11.6,-77.65173298,36.25744855
37085,20.2,6.4,0.003,0.196,0.8232,0.83,0.7326,0.5982,0.651795,0.12,9.9,-78.86941252,35.36862916
37087,16.8,6.7,0.002,0.258,0.3634,0.3961,0.4642,0.1872,0.673422414,0.256,9.6,-82.98217297,35.55605571
37089,16.8,6.5,0.007,0.167,0.1124,0.2069,0.8274,0.4167,0.785957895,0.152,9.2,-82.47994638,35.3362263
37091,24,6,0.002,0.355,0.9576,0.9277,0.5791,0.9828,0.675921622,0.163,11.4,-76.98071478,36.35863603
37093,21.4,6.2,0.002,0.186,0.901,0.9096,0.844,0.5129,0.636784615,0.144,10.7,-79.23729072,35.01752901
37095,23.2,6.2,0,0.358,0.9478,0.8383,0.8039,0.581,-0.005058696,0.456,9.9,-76.14496511,35.40811874
37097,17,6.5,0.009,0.145,0.5854,0.6702,0.717,0.3069,0.72927377,0.104,9.2,-80.87343783,35.80702592
37099,16.6,6.8,0.001,0.25,0.3634,0.4126,0.6718,0.8733,0.6261,0.385,9.9,-83.14084962,35.28758663
37101,19.6,6.4,0.004,0.197,0.5006,0.8077,0.8192,0.2401,0.463145122,0.089,9.6,-78.3657109,35.51780693
37103,22.1,6.3,0,0.387,0.8895,0.3435,0.6087,0.6568,-0.008802083,0.166,10.9,-77.35516797,35.0217248
37105,22.2,6.3,0.007,0.198,0.8232,0.7316,0.9124,0.6447,0.706128571,0.111,10,-79.17148361,35.47518642
37107,23.1,6.2,0.005,0.212,0.9732,0.9096,0.7848,0.9672,0.08575,0.161,11.1,-77.64124863,35.23877316
37109,18.3,6.6,0.006,0.169,0.6545,0.5053,0.5791,0.1939,0.722571875,0.091,9.6,-81.22353263,35.48559502
37111,19.4,6.5,0.002,0.258,0.5481,0.6399,0.631,0.7539,0.811618182,0.157,9.9,-82.04931244,35.68169247
37113,17.9,6.6,0.001,0.252,0.3299,0.1391,0.717,0.2232,0.463032727,0.386,9.5,-83.42217671,35.15046721
37115,17.6,6.6,0,0.244,0.5172,0.2305,0.3582,0.5161,0.655608889,0.224,9.8,-82.70575826,35.85803581
37117,21.5,6.2,0.002,0.309,0.9561,0.8185,0.3582,0.1955,0.359766667,0.184,11,-77.10923227,35.84321398
37119,17.2,6.2,0.061,0.11,0.5481,0.7584,0.9124,0.4616,0.632345455,0.074,9.2,-80.83273114,35.24676704
37121,18.7,6.6,0.001,0.302,0.2924,0.1251,0.5492,0.3171,0.723058333,0.278,9.7,-82.16358155,36.01320389
37123,23.3,6.3,0.002,0.291,0.3838,0.6234,0.8895,0.8246,0.754188,0.359,10.3,-79.90547908,35.33246694
37125,16.1,6.5,0.003,0.166,0.4691,0.1812,0.6718,0.3372,0.694150704,0.165,9.3,-79.48137444,35.31065386
37127,21,6.2,0.005,0.234,0.6376,0.8628,0.6718,0.8688,0.643877193,0.144,10.4,-77.98644484,35.96725028
37129,15.5,6.6,0.033,0.128,0.6207,0.49,0.6558,0.6205,-0.03207619,0.143,9.3,-77.86559757,34.18155534
37131,23.9,6.1,0.001,0.429,0.7347,0.8682,0.4187,0.6294,0.666927119,0.261,11.4,-77.39682121,36.41773124
37133,18.8,6.3,0.005,0.11,0.9252,0.8185,0.4642,0.8017,-0.003480952,0.184,9.4,-77.41576582,34.70983636
37135,14.1,6.3,0.004,0.081,0.3121,0.2961,0.844,0.8367,0.7076,0.086,8.9,-79.12064936,36.06111824
37137,19.2,6.4,0,0.255,0.8232,0.0611,0.6558,0.8551,-0.017917949,0.307,9.9,-76.66945984,35.15102123
37139,19.7,6.3,0.004,0.223,0.7092,0.7198,0.5113,0.8268,0.538224,0.136,10.4,-76.24924136,36.26501872
37141,18,6.5,0.001,0.203,0.779,0.0939,0.6718,0.5269,-0.00158046,0.239,9.6,-77.88843558,34.51509975
37143,19.1,6.4,0.001,0.251,0.6968,0.1573,0.5791,0.2961,0.593328,0.171,10.4,-76.40761999,36.17722285
37145,19.9,6.4,0.003,0.221,0.8729,0.7584,0.4642,0.6224,0.66807619,0.146,10.3,-78.97180514,36.39009512
37147,18.3,6.3,0.007,0.157,0.9054,0.8185,0.6558,0.9647,0.277055072,0.12,10.2,-77.37449655,35.59329897
37149,16.1,6.6,0.001,0.172,0.449,0.0544,0.4642,0.7338,0.7934625,0.225,9.3,-82.16967793,35.27927896
37151,21.1,6.5,0.005,0.236,0.4876,0.6399,0.8494,0.4769,0.76063,0.098,10,-79.80600691,35.7103417
37153,23.3,6.3,0.004,0.28,0.9252,0.9522,0.7848,0.9102,0.656957143,0.133,11.1,-79.74777802,35.00604835
37155,23.3,6.5,0.003,0.431,0.842,0.9478,0.7848,0.9698,0.293479592,0.134,12.8,-79.10386493,34.64024205
37157,20.5,6.4,0.005,0.267,0.6032,0.6832,0.6087,0.7351,0.730845313,0.154,10.4,-79.7749872,36.39601279
37159,19.8,6.4,0.008,0.199,0.8051,0.7316,0.774,0.8144,0.725381481,0.147,10.1,-80.52477175,35.63947346
37161,19.6,6.5,0.004,0.287,0.8611,0.4712,0.4187,0.497,0.785691379,0.231,10.3,-81.91983346,35.40259563
37163,25.8,6.3,0.001,0.349,0.8675,0.7584,0.9427,0.7902,0.161068041,0.148,10.8,-78.37139061,34.99153616
37165,22.8,6.3,0.004,0.379,0.9745,0.9777,0.4187,0.9965,0.634746667,0.143,11.7,-79.48042924,34.84088481
37167,19.1,6.5,0.005,0.176,0.6207,0.7469,0.5791,0.553,0.726637209,0.142,9.8,-80.25098631,35.31195506
37169,19,6.6,0.001,0.265,0.6376,0.5234,0.0707,0.1643,0.771772917,0.13,9.8,-80.23951572,36.401904
37171,21.1,6.6,0.004,0.262,0.3121,0.1812,0.7631,0.7014,0.7683,0.148,10.3,-80.68807793,36.41482056
37173,19.9,6.7,0.001,0.435,0.7232,0.4126,0.227,0.5498,0.506777358,0.392,11.6,-83.49273937,35.48681505
37175,16.5,6.7,0.002,0.186,0.5481,0.1337,0.5791,0.3992,0.799731579,0.278,9.7,-82.79830013,35.20217786
37177,25.7,6.1,0,0.367,0.4691,0.2385,0.5113,0.8602,0.01845122,0.268,10.5,-76.17045236,35.869407
37179,16.6,6.5,0.007,0.088,0.4691,0.433,0.8192,0.0888,0.672682609,0.056,9.1,-80.53074004,34.98835749
37181,24.6,6.1,0.005,0.304,0.9121,0.9723,0.6558,0.9172,0.696692593,0.162,11.6,-78.40792888,36.36491693
37183,14.7,6.4,0.023,0.069,0.2924,0.5938,0.8112,0.4384,0.642453488,0.073,8.6,-78.65030817,35.79024437
37185,22.6,6.1,0,0.386,0.8949,0.4518,0.5113,0.795,0.700635417,0.349,11.2,-78.10671713,36.39651028
37187,24,6.2,0.001,0.367,0.7895,0.9647,0.0707,0.5033,0.150835135,0.214,11.6,-76.56930989,35.83926464
37189,15.9,6.7,0.003,0.152,0.779,0.0544,0.4187,0.822,0.817635294,0.393,9.6,-81.69642507,36.23110628
37191,22,6.3,0.006,0.201,0.815,0.9277,0.8968,0.9427,0.206489474,0.109,10.3,-78.00399713,35.36395997
37193,20.6,6.7,0.002,0.248,0.5481,0.3247,0.6718,0.4578,0.805847368,0.153,10.4,-81.16338566,36.20627576
37195,23,6.2,0.007,0.238,0.8341,0.9277,0.7631,0.8644,0.570834211,0.108,10.8,-77.91866295,35.70514571
37197,21.1,6.5,0.002,0.266,0.4691,0.4712,0.8274,0.4174,0.7576,0.112,10,-80.66524393,36.16053369
37199,18.9,6.6,0.001,0.336,0.815,0.1812,0.6718,0.2601,0.7846,0.34,9.9,-82.30762798,35.89894799
38001,10.8,6.5,0,0.187,0.0236,0.0478,0,0.2178,0.61438,0.27,8.8,-102.5284987,46.0968206
38003,11.2,6.6,0.001,0.192,0.086,0.0433,0,0.5798,0.460926667,0.136,9.1,-98.07154012,46.93610647
38005,14.7,6.7,0,0.343,0.5481,0.9844,0.297,0.6883,0.662844706,0.247,12.5,-99.36601302,48.06939701
38007,11.6,6.4,0,0.236,0.2054,0.0159,0,0.1675,0.564166917,0.276,8.4,-103.3763049,47.02358409
38009,11.1,6.5,0,0.183,0.2188,0.0665,0,0.1363,0.708265385,0.311,8.9,-100.833304,48.7921678
38011,11.7,6.5,0,0.158,0.0777,0.0665,0.4642,0.4753,0.633421088,0.21,8.9,-103.5206711,46.11259034
38013,11.5,6.6,0,0.191,0.0395,0.0777,0,0.0707,0.68172517,0.344,9,-102.5181935,48.79100391
38015,9.8,6.5,0.002,0.128,0.0433,0.6065,0.297,0.7227,0.677894175,0.059,9.2,-100.4687377,46.97745206
38017,9.6,6.6,0.007,0.109,0.1124,0.4126,0.6087,0.5323,0.285534112,0.074,8.6,-97.24802101,46.93296428
38019,11,6.6,0,0.164,0.0236,0.0207,0.4187,0.0366,0.75055,0.244,8.9,-98.46483802,48.77230295
38021,10.9,6.5,0,0.16,0.0949,0.0366,0.1477,0.4438,0.276787143,0.19,8.9,-98.50470436,46.11012511
38023,12.2,6.5,0,0.259,0.0089,0.0433,0,0.1391,0.635534839,0.308,8.9,-103.4873356,48.81488298
38025,12.3,6.5,0,0.162,0.1717,0.1337,0.7326,0.4435,0.6410196,0.349,9,-102.6182055,47.35678626
38027,12.1,6.6,0,0.23,0.0194,0.6832,0.1477,0.2576,0.686898684,0.21,9.4,-98.90164668,47.71760293
38029,12.5,6.5,0,0.347,0.0264,0.0611,0.0707,0.1531,0.656503209,0.291,9.3,-100.2387408,46.28503918
38031,11,6.5,0,0.178,0.0194,0.0665,0.0707,0.1165,0.692409333,0.214,8.8,-98.88298534,47.45707754
38033,11.1,6.6,0,0.28,0.0331,0.0207,0,0.3785,0.522908527,0.184,9,-103.8465657,46.94012619
38035,11.1,6.5,0.003,0.147,0.2188,0.5412,0.4187,0.8816,0.548569792,0.074,8.9,-97.45692394,47.92191519
38037,12.1,6.5,0,0.259,0.071,0.0045,0.1477,0.2124,0.609035859,0.358,9.4,-101.6396657,46.3582866
38039,11.4,6.5,0,0.25,0.0236,0.3247,0.227,0.135,0.7081375,0.278,9,-98.23696757,47.45728044
38041,12.5,6.6,0,0.24,0.0395,0.3247,0,0.0411,0.691719178,0.265,9.8,-102.4602804,46.43250113
38043,13.3,6.5,0,0.24,0.0159,0.2537,0,0.0831,0.670159064,0.367,9.3,-99.78009137,46.98010176
38045,12.4,6.5,0,0.227,0.0073,0.0038,0.5791,0.0213,0.185540714,0.188,9.4,-98.53546131,46.45691582
38047,12.5,6.5,0,0.224,0.0115,0.0029,0.227,0.1344,0.538172269,0.264,9.2,-99.4774139,46.45734458
38049,11.6,6.5,0,0.189,0.0331,0.2665,0.0707,0.0379,0.680498729,0.168,8.9,-100.6362892,48.23457288
38051,13.3,6.6,0,0.261,0.0048,0.4126,0.1477,0.1127,0.587700794,0.292,9.5,-99.44119219,46.11178484
38053,12.2,6.5,0.001,0.12,0.2054,0.5938,0.7326,0.7717,0.562242857,0.348,9.1,-103.3952782,47.74016062
38055,11.4,6.5,0,0.179,0.0264,0.1812,0.3582,0.2295,0.68402809,0.294,9.2,-101.321804,47.60695087
38057,10.9,6.7,0.001,0.15,0.0115,0.0544,0.6558,0.4416,0.6461408,0.218,8.9,-101.8314892,47.30918026
38059,11.3,6.6,0.001,0.163,0.1369,0.1162,0.5113,0.4811,0.637829918,0.08,9.1,-101.2811188,46.71605818
38061,12.5,6.6,0.001,0.205,0.2611,0.5775,0.5492,0.7784,0.667906426,0.353,9.9,-102.3556679,48.20133216
38063,11.4,6.6,0,0.237,0.0048,0.0777,0,0.1694,0.689748462,0.225,8.9,-98.19203247,47.92168118
38065,12,6.5,0,0.224,0.3121,0.2305,0.6905,0.1178,0.676967857,0.252,8.9,-101.3403083,47.11527515
38067,12,6.5,0.001,0.269,0.1035,0.0611,0,0.1385,0.746314894,0.179,9.1,-97.55181905,48.76751544
38069,11.8,6.6,0,0.226,0.014,0.3792,0.0707,0.4091,0.68690625,0.161,9.2,-99.9718051,48.24961009
38071,11,6.5,0.001,0.233,0.0102,0.6065,0,0.8695,0.67931118,0.147,9.3,-98.72010505,48.26894302
38073,11.6,6.5,0,0.213,0.0236,0.4518,0,0.2798,0.218205714,0.12,8.8,-97.65740019,46.45615494
38075,11.4,6.5,0,0.186,0.0433,0.0735,0.3582,0.049,0.700728448,0.233,8.8,-101.6577741,48.71899721
38077,11.1,6.5,0.001,0.165,0.1245,0.2792,0.227,0.4865,0.309917045,0.123,9,-96.94826191,46.26463733
38079,13.2,6.9,0,0.297,0.8232,0.9965,0,0.8997,0.740609402,0.168,13.5,-99.84094904,48.77245992
38081,11.7,6.5,0,0.187,0.0236,0.0777,0,0.1853,0.43598,0.13,8.7,-97.63073269,46.1079383
38083,13.6,6.6,0,0.277,0.086,0.1162,0.3582,0.0592,0.702531897,0.201,9.7,-100.3455551,47.57546173
38085,15.5,6.8,0,0.403,0.9914,0.9962,0.1477,0.7673,0.574834815,0.18,14,-101.0403053,46.11265391
38087,11.4,6.5,0,0.249,0.0194,0.0175,0,0.0045,0.651940278,0.292,8.6,-103.4598757,46.44723708
38089,11.9,6.5,0.001,0.162,0.1611,0.2792,0.4187,0.7635,0.684748447,0.158,8.7,-102.6550888,46.81068258
38091,9.6,6.6,0,0.178,0.0573,0.0076,0.1477,0.0105,0.732690698,0.267,8.5,-97.72459088,47.45615061
38093,12,6.6,0.001,0.177,0.1611,0.3247,0.1477,0.8134,0.669532056,0.114,9.1,-98.95883807,46.97925515
38095,12.2,6.6,0,0.321,0.2611,0.0665,0.7631,0.1716,0.715546853,0.253,9.5,-99.24575706,48.68554114
38097,10.8,6.6,0.001,0.158,0.1245,0.1162,0.227,0.3521,0.018042222,0.129,8.8,-97.16155446,47.45419055
38099,14.2,6.4,0.001,0.275,0.0777,0.5053,0.5791,0.4317,0.728643558,0.135,9.1,-97.72132409,48.36945604
38101,11.5,6.5,0.002,0.109,0.1124,0.2216,0.3582,0.7361,0.7026684,0.159,8.6,-101.5417844,48.22170543
38103,11.9,6.5,0,0.211,0.0949,0.0242,0,0.0879,0.699047436,0.207,9.1,-99.66091049,47.5875229
38105,12.4,6.5,0.002,0.117,0.0646,0.3961,0.5113,0.8309,0.637674349,0.269,8.6,-103.4801859,48.34367525
39001,12.8,6.5,0.001,0.338,0.7481,0.8682,0.0707,0.595,0.719056061,0.161,10.8,-83.47215178,38.84551493
39003,10.7,6.4,0.016,0.176,0.5854,0.8809,0.297,0.5954,0.759087179,0.1,9.7,-84.10577943,40.77152071
39005,10.1,6.5,0.005,0.192,0.2611,0.4126,0.5791,0.7373,0.716055556,0.081,9.8,-82.27069277,40.84602419
39007,12.6,6.4,0.004,0.22,0.7726,0.6832,0.3582,0.844,0.722779747,0.183,10.2,-80.75901079,41.89638114
39009,10.3,6.4,0.003,0.188,0.8051,0.3792,0.3582,0.9952,0.806098039,0.15,10.3,-82.04512889,39.33386321
39011,9.2,6.5,0.005,0.147,0.1822,0.5234,0.1477,0.084,0.7824375,0.057,9.2,-84.22174383,40.5609114
39013,10.3,6.5,0.005,0.245,0.6032,0.49,0.0707,0.5651,0.761408333,0.187,9.7,-80.98854245,40.01580017
39015,10.7,6.5,0.002,0.225,0.5172,0.6702,0.1477,0.3671,0.591935185,0.13,10,-83.86742792,38.93404766
39017,9.4,6.5,0.031,0.123,0.4303,0.6702,0.631,0.4505,0.6786125,0.086,9.4,-84.57564494,39.43861647
39019,10.7,6.4,0.003,0.235,0.3487,0.2792,0.1477,0.1697,0.74374,0.185,9.8,-81.0897166,40.57959155
39021,10.1,6.5,0.002,0.144,0.5854,0.6065,0.227,0.2681,0.790931915,0.094,9.7,-83.76949696,40.13767436
39023,10.9,6.5,0.01,0.172,0.7726,0.8918,0.5492,0.5848,0.771336364,0.104,10.5,-83.78388973,39.91677792
39025,9,6.5,0.009,0.127,0.2745,0.3435,0.227,0.2053,0.657558333,0.068,9.5,-84.15191789,39.04743293
39027,10.1,6.5,0.007,0.183,0.6032,0.7905,0.1477,0.5247,0.783197727,0.099,9.8,-83.80837886,39.41497801
39029,11.1,6.4,0.006,0.2,0.6968,0.433,0.1477,0.7023,0.716768333,0.106,10,-80.77718656,40.76842775
39031,11.6,6.4,0.002,0.279,0.6207,0.5234,0.4187,0.5998,0.803126866,0.121,10.5,-81.92001074,40.30164138
39033,10.3,6.5,0.005,0.201,0.4691,0.7584,0.1477,0.1576,0.638395556,0.115,9.9,-82.9197777,40.85077257
39035,10.9,6.1,0.092,0.192,0.8541,0.8077,0.7491,0.6332,0.625464583,0.13,10.2,-81.70019592,41.63505906
39037,10.2,6.4,0.004,0.187,0.3634,0.4518,0.0707,0.0837,0.807655556,0.088,9.7,-84.61931914,40.13322398
39039,10.7,6.3,0.006,0.171,0.3487,0.6234,0.3582,0.1996,0.633364,0.095,9.4,-84.49049512,41.3239161
39041,6.6,6.4,0.014,0.058,0.0949,0.2385,0.4642,0.0417,0.703125532,0.046,8.6,-83.00488535,40.27839378
39043,10,6.3,0.02,0.162,0.4876,0.6399,0.3582,0.2783,0.6259,0.173,9.6,-82.57631509,41.47057264
39045,9.1,6.6,0.006,0.128,0.3121,0.6832,0.4642,0.3021,0.748579365,0.08,9.4,-82.63058892,39.75159885
39047,11.3,6.4,0.005,0.23,0.5854,0.9019,0.4187,0.1662,0.761780952,0.08,10.2,-83.45609728,39.559883
39049,9.8,6.2,0.097,0.12,0.449,0.8383,0.7966,0.6699,0.612128571,0.083,9.1,-83.00929814,39.96954615
39051,10.6,6.4,0.008,0.16,0.3838,0.653,0.4642,0.0723,0.6740475,0.063,9.4,-84.13007952,41.60179891
39053,11.7,6.5,0.003,0.283,0.449,0.2665,0.0707,0.7794,0.656714,0.161,10.6,-82.31690989,38.82467491
39055,8.3,6.6,0.004,0.168,0.1124,0.0398,0.4187,0.3496,0.745355556,0.048,9.1,-81.1786546,41.49954166
39057,8.2,6.3,0.011,0.116,0.5006,0.5053,0.4642,0.3817,0.779897959,0.064,9.1,-83.88988675,39.69148045
39059,11.3,6.5,0.003,0.237,0.7347,0.8077,0.1477,0.6132,0.797813725,0.165,10.3,-81.49425622,40.05205365
39061,9.8,6.1,0.064,0.156,0.6032,0.83,0.631,0.6988,0.518851163,0.103,10,-84.54276767,39.19553418
39063,9.6,6.3,0.009,0.144,0.2924,0.5412,0.3582,0.4674,0.741053968,0.063,9.3,-83.66653541,41.00193838
39065,10.6,6.5,0.003,0.226,0.5669,0.3123,0.297,0.7093,0.789318868,0.128,9.9,-83.65946246,40.66153686
39067,11.3,6.4,0.003,0.262,0.5172,0.3123,0.4187,0.4753,0.759771429,0.236,10.3,-81.09113588,40.29383893
39069,10.2,6.4,0.005,0.143,0.2745,0.8383,0.1477,0.1082,0.679078431,0.083,9.2,-84.06823042,41.33388517
39071,11.4,6.5,0.002,0.284,0.6697,0.6399,0.3582,0.4932,0.774521311,0.139,10.7,-83.6009721,39.18474034
39073,10.1,6.5,0.001,0.211,0.5669,0.7112,0.1477,0.5868,0.835497826,0.17,9.8,-82.47925356,39.49702384
39075,13.6,6.5,0.003,0.418,0.0573,0.0398,0.7848,0.7994,0.761340909,0.088,10.9,-81.9293595,40.56119533
39077,11.5,6.4,0.006,0.178,0.3981,0.7198,0.5791,0.3165,0.632787931,0.095,10,-82.59840828,41.14615393
39079,11.5,6.4,0.002,0.222,0.9487,0.8918,0.227,0.6578,0.661770455,0.127,10.5,-82.61838294,39.01967219
39081,10.5,6.4,0.008,0.236,0.8341,0.5234,0.227,0.5626,0.7440625,0.159,10.2,-80.76097229,40.38501952
39083,9.7,6.5,0.003,0.192,0.4691,0.5053,0.3582,0.3703,0.720133333,0.093,9.5,-82.42153375,40.39876524
39085,9.2,6.4,0.029,0.132,0.3121,0.433,0.631,0.1528,0.696696429,0.065,9.2,-81.25093924,41.91035213
39087,11,6.5,0.004,0.245,0.6207,0.6832,0.227,0.341,0.483296154,0.145,10.8,-82.53675241,38.59846924
39089,9.3,6.5,0.008,0.141,0.3981,0.5938,0.297,0.2579,0.698864789,0.094,9.5,-82.48310092,40.09160792
39091,10.1,6.4,0.005,0.162,0.3981,0.5938,0.5492,0.3346,0.78212549,0.203,9.8,-83.76585017,40.38847334
39093,10.9,6.4,0.021,0.163,0.6376,0.8077,0.5791,0.4451,0.616156897,0.084,9.6,-82.15149047,41.45251152
39095,10.8,6.5,0.07,0.168,0.7895,0.9405,0.5492,0.5957,0.563269565,0.118,10.4,-83.46827478,41.6841907
39097,10.6,6.4,0.004,0.154,0.3838,0.7469,0.3582,0.5291,0.751414286,0.061,9.4,-83.40019883,39.89402982
39099,11.1,6.2,0.02,0.19,0.8341,0.7316,0.5791,0.4422,0.687623077,0.12,10.1,-80.77629506,41.01464011
39101,11.4,6.4,0.009,0.193,0.6968,0.5412,0.297,0.7459,0.675260465,0.118,10.2,-83.16090334,40.5871851
39103,7.9,6.5,0.011,0.099,0.1484,0.2069,0.227,0.0592,0.669467442,0.052,8.7,-81.89972385,41.11757054
39105,11.8,6.5,0.001,0.296,0.8541,0.5234,0,0.6772,0.784334783,0.177,10.7,-82.0229005,39.08224086
39107,9.6,6.5,0.005,0.15,0.086,0.2792,0.227,0.0805,0.767623214,0.102,9.2,-84.62936034,40.54001137
39109,9.3,6.4,0.009,0.151,0.3487,0.3613,0.3582,0.0665,0.795565306,0.073,9.5,-84.22887177,40.05347551
39111,11,6.4,0.002,0.334,0.6697,0.433,0.0707,0.3349,0.79472766,0.21,10.1,-81.08291771,39.72734708
39113,10,6.4,0.038,0.16,0.7583,0.8809,0.6087,0.6422,0.674826531,0.121,9.8,-84.2906502,39.75460934
39115,11.9,6.4,0.001,0.268,0.4166,0.6702,0.1477,0.3827,0.810025,0.227,10.8,-81.8526619,39.62037347
39117,10.3,6.5,0.002,0.225,0.1946,0.2537,0.1477,0.3569,0.666009302,0.114,9.8,-82.79406779,40.52408652
39119,10.4,6.4,0.005,0.201,0.6831,0.7469,0.1477,0.6326,0.794189474,0.098,10.5,-81.94438266,39.96542185
39121,11.3,6.3,0.001,0.308,0.3838,0.0328,0.1477,0.5072,0.811057778,0.192,9.8,-81.45556061,39.76595887
39123,9.7,6.5,0.011,0.144,0.3634,0.2792,0.1477,0.2662,0.426496552,0.377,9.4,-83.01997789,41.59390071
39125,10.7,6.4,0.003,0.235,0.3487,0.3613,0.3582,0.2197,0.639072093,0.113,9.7,-84.58019456,41.11662083
39127,11,6.6,0.001,0.235,0.7895,0.8185,0.0707,0.3811,0.747902439,0.115,10.3,-82.23613792,39.73714831
39129,10.2,6.4,0.004,0.159,0.2611,0.6399,0.297,0.3655,0.758654717,0.076,9.5,-83.02439163,39.6419411
39131,11.6,6.4,0.004,0.255,0.8611,0.6399,0.1477,0.7822,0.740486,0.156,10.5,-83.06685416,39.07737144
39133,9,6.5,0.008,0.148,0.6376,0.3792,0.4187,0.5403,0.708294643,0.099,9.5,-81.19740374,41.16768284
39135,9.8,6.4,0.002,0.186,0.3981,0.3435,0.297,0.0815,0.78845,0.1,9.7,-84.64801467,39.74152706
39137,9.4,6.4,0.005,0.168,0.1124,0.2385,0.297,0.0108,0.748567308,0.047,9,-84.13173193,41.02208073
39139,11.2,6.3,0.012,0.216,0.6697,0.5597,0.297,0.7303,0.715531579,0.116,9.7,-82.53648439,40.77468434
39141,11.3,6.3,0.003,0.194,0.7971,0.7679,0.1477,0.8446,0.783515068,0.104,10.5,-83.05702558,39.33762773
39143,11,6.3,0.007,0.203,0.4166,0.8462,0.4187,0.2324,0.667745455,0.105,9.7,-83.14391569,41.35741643
39145,11.5,6.6,0.004,0.252,0.8232,0.7584,0.1477,0.9436,0.676852459,0.126,10.9,-82.99283103,38.80396194
39147,10.5,6.4,0.005,0.181,0.3981,0.83,0.297,0.389,0.642472727,0.102,9.5,-83.12770544,41.12387958
39149,9.9,6.4,0.006,0.184,0.3299,0.7198,0.297,0.1866,0.790654,0.087,9.6,-84.20474278,40.33152518
39151,9.6,6.5,0.029,0.158,0.5854,0.7584,0.3582,0.3846,0.665090323,0.083,9.8,-81.3656367,40.81388809
39153,9.1,6.3,0.045,0.158,0.5172,0.6234,0.6558,0.4037,0.698252,0.087,9.5,-81.53216702,41.12597925
39155,10.9,6.5,0.012,0.213,0.449,0.6972,0.297,0.3868,0.69881,0.1,10.2,-80.76116027,41.31717409
39157,10.8,6.4,0.007,0.233,0.2611,0.3792,0.5492,0.3181,0.776713846,0.084,9.7,-81.47376955,40.44095991
39159,8.6,6.4,0.006,0.109,0.0777,0.3792,0.227,0.291,0.731322,0.059,9.1,-83.37157547,40.29938939
39161,10.2,6.4,0.003,0.222,0.3121,0.8185,0.297,0.0369,0.767762791,0.103,9.6,-84.58609913,40.85539824
39163,12.4,6.5,0.001,0.342,0.9309,0.7771,0.0707,0.5565,0.767617778,0.185,10.7,-82.48535006,39.25098498
39165,7.8,6.4,0.015,0.08,0.1946,0.2385,0.4187,0.1331,0.740808696,0.048,8.6,-84.16675437,39.42758661
39167,9.9,6.4,0.004,0.246,0.2455,0.5775,0.1477,0.5591,0.778954795,0.11,9.6,-81.49525443,39.45531619
39169,10.3,6.5,0.008,0.195,0.2334,0.3247,0.6558,0.8297,0.667588571,0.067,9.8,-81.88801899,40.82884916
39171,10.7,6.5,0.007,0.191,0.3121,0.5234,0.1477,0.2369,0.626792683,0.085,9.7,-84.58813789,41.56028758
39173,8.7,6.5,0.016,0.12,0.3838,0.2665,0.4642,0.4995,0.641007895,0.064,9.4,-83.62297793,41.36170787
39175,10.1,6.5,0.004,0.203,0.2188,0.7469,0.6905,0.1477,0.63883617,0.087,9.7,-83.30437807,40.84236389
